,CNTY_FIPS,STATE_FIPS,COUNTY_NAME,STATE_NAME,05/24/2020
293,107,12,Putnam,Florida,0.0
294,109,12,St. Johns,Florida,7.0
295,111,12,St. Lucie,Florida,6.0
296,113,12,Santa Rosa,Florida,0.0
297,115,12,Sarasota,Florida,33.0
298,117,12,Seminole,Florida,0.0
299,121,12,Suwannee,Florida,0.0
300,123,12,Taylor,Florida,0.0
301,127,12,Volusia,Florida,16.0
302,131,12,Walton,Florida,0.0
303,133,12,Washington,Florida,0.0
304,1,13,Appling,Georgia,0.0
305,5,13,Bacon,Georgia,0.0
306,9,13,Baldwin,Georgia,0.0
307,13,13,Barrow,Georgia,0.0
308,15,13,Bartow,Georgia,0.0
309,17,13,Ben Hill,Georgia,0.0
310,19,13,Berrien,Georgia,0.0
311,21,13,Bibb,Georgia,77.0
312,23,13,Bleckley,Georgia,0.0
313,27,13,Brooks,Georgia,0.0
314,31,13,Bulloch,Georgia,0.0
315,33,13,Burke,Georgia,0.0
316,35,13,Butts,Georgia,0.0
317,39,13,Camden,Georgia,0.0
318,43,13,Candler,Georgia,0.0
319,45,13,Carroll,Georgia,0.0
320,47,13,Catoosa,Georgia,0.0
321,51,13,Chatham,Georgia,74.0
322,121,13,Fulton,Georgia,154.0
323,57,13,Cherokee,Georgia,0.0
324,59,13,Clarke,Georgia,20.0
325,63,13,Clayton,Georgia,0.0
326,65,13,Clinch,Georgia,0.0
327,67,13,Cobb,Georgia,49.0
328,69,13,Coffee,Georgia,0.0
329,71,13,Colquitt,Georgia,0.0
330,75,13,Cook,Georgia,0.0
331,77,13,Coweta,Georgia,10.0
332,81,13,Crisp,Georgia,0.0
333,87,13,Decatur,Georgia,0.0
334,89,13,DeKalb,Georgia,42.0
335,91,13,Dodge,Georgia,0.0
336,95,13,Dougherty,Georgia,27.0
337,97,13,Douglas,Georgia,0.0
338,99,13,Early,Georgia,0.0
339,103,13,Effingham,Georgia,0.0
340,105,13,Elbert,Georgia,0.0
341,107,13,Emanuel,Georgia,0.0
342,109,13,Evans,Georgia,0.0
343,111,13,Fannin,Georgia,0.0
344,113,13,Fayette,Georgia,20.0
345,115,13,Floyd,Georgia,0.0
346,117,13,Forsyth,Georgia,0.0
347,119,13,Franklin,Georgia,0.0
348,127,13,Glynn,Georgia,0.0
349,129,13,Gordon,Georgia,0.0
350,131,13,Grady,Georgia,0.0
351,135,13,Gwinnett,Georgia,42.0
352,137,13,Habersham,Georgia,0.0
353,139,13,Hall,Georgia,0.0
354,143,13,Haralson,Georgia,0.0
355,151,13,Henry,Georgia,16.0
356,153,13,Houston,Georgia,0.0
357,155,13,Irwin,Georgia,0.0
358,157,13,Jackson,Georgia,0.0
359,159,13,Jasper,Georgia,0.0
360,161,13,Jeff Davis,Georgia,0.0
361,163,13,Jefferson,Georgia,0.0
362,173,13,Lanier,Georgia,0.0
363,175,13,Laurens,Georgia,0.0
364,179,13,Liberty,Georgia,0.0
365,185,13,Lowndes,Georgia,0.0
366,189,13,McDuffie,Georgia,0.0
367,193,13,Macon,Georgia,0.0
368,199,13,Meriwether,Georgia,0.0
369,201,13,Miller,Georgia,0.0
370,205,13,Mitchell,Georgia,0.0
371,207,13,Monroe,Georgia,0.0
372,213,13,Murray,Georgia,0.0
373,215,13,Muscogee,Georgia,39.0
374,217,13,Newton,Georgia,6.0
375,223,13,Paulding,Georgia,0.0
376,225,13,Peach,Georgia,0.0
377,227,13,Pickens,Georgia,0.0
378,233,13,Polk,Georgia,0.0
379,235,13,Pulaski,Georgia,0.0
380,133,13,Greene,Georgia,0.0
381,243,13,Randolph,Georgia,0.0
382,245,13,Richmond,Georgia,74.0
383,247,13,Rockdale,Georgia,0.0
384,253,13,Seminole,Georgia,0.0
385,255,13,Spalding,Georgia,0.0
386,257,13,Stephens,Georgia,0.0
387,261,13,Sumter,Georgia,0.0
388,275,13,Thomas,Georgia,0.0
389,277,13,Tift,Georgia,0.0
390,279,13,Toombs,Georgia,0.0
391,281,13,Towns,Georgia,0.0
392,285,13,Troup,Georgia,0.0
393,291,13,Union,Georgia,0.0
394,293,13,Upson,Georgia,0.0
395,297,13,Walton,Georgia,0.0
396,299,13,Ware,Georgia,6.0
397,303,13,Washington,Georgia,0.0
398,305,13,Wayne,Georgia,0.0
399,313,13,Whitfield,Georgia,0.0
400,317,13,Wilkes,Georgia,0.0
401,321,13,Worth,Georgia,0.0
402,1,15,Hawaii,Hawaii,0.0
403,3,15,Honolulu,Hawaii,18.0
404,7,15,Kauai,Hawaii,0.0
405,9,15,Maui,Hawaii,0.0
406,5,16,Bannock,Idaho,16.0
407,13,16,Blaine,Idaho,0.0
408,17,16,Bonner,Idaho,0.0
409,19,16,Bonneville,Idaho,26.0
410,27,16,Canyon,Idaho,8.0
411,31,16,Cassia,Idaho,0.0
412,55,16,Kootenai,Idaho,14.0
413,57,16,Latah,Idaho,0.0
414,59,16,Lemhi,Idaho,0.0
415,65,16,Madison,Idaho,14.0
416,69,16,Nez Perce,Idaho,0.0
417,83,16,Twin Falls,Idaho,18.0
418,1,17,Adams,Illinois,0.0
419,5,17,Bond,Illinois,0.0
420,11,17,Bureau,Illinois,0.0
421,19,17,Champaign,Illinois,25.0
422,21,17,Christian,Illinois,0.0
423,25,17,Clay,Illinois,0.0
424,27,17,Clinton,Illinois,0.0
425,29,17,Coles,Illinois,0.0
426,31,17,Cook,Illinois,531.0
427,33,17,Crawford,Illinois,0.0
428,37,17,DeKalb,Illinois,0.0
429,39,17,De Witt,Illinois,0.0
430,43,17,DuPage,Illinois,45.0
431,49,17,Effingham,Illinois,0.0
432,53,17,Ford,Illinois,0.0
433,57,17,Fulton,Illinois,0.0
434,61,17,Greene,Illinois,0.0
435,63,17,Grundy,Illinois,0.0
436,65,17,Hamilton,Illinois,0.0
437,69,17,Hardin,Illinois,0.0
438,73,17,Henry,Illinois,0.0
439,75,17,Iroquois,Illinois,0.0
440,77,17,Jackson,Illinois,13.0
441,81,17,Jefferson,Illinois,0.0
442,83,17,Jersey,Illinois,0.0
443,85,17,Jo Daviess,Illinois,0.0
444,89,17,Kane,Illinois,13.0
445,91,17,Kankakee,Illinois,0.0
446,95,17,Knox,Illinois,0.0
447,97,17,Lake,Illinois,0.0
448,99,17,LaSalle,Illinois,0.0
449,101,17,Lawrence,Illinois,0.0
450,103,17,Lee,Illinois,0.0
451,105,17,Livingston,Illinois,0.0
452,107,17,Logan,Illinois,0.0
453,109,17,McDonough,Illinois,0.0
454,111,17,McHenry,Illinois,0.0
455,113,17,McLean,Illinois,0.0
456,115,17,Macon,Illinois,0.0
457,117,17,Macoupin,Illinois,0.0
458,119,17,Madison,Illinois,0.0
459,121,17,Marion,Illinois,0.0
460,125,17,Mason,Illinois,0.0
461,135,17,Montgomery,Illinois,0.0
462,137,17,Morgan,Illinois,0.0
463,141,17,Ogle,Illinois,0.0
464,143,17,Peoria,Illinois,28.0
465,145,17,Perry,Illinois,0.0
466,147,17,Piatt,Illinois,0.0
467,149,17,Pike,Illinois,0.0
468,157,17,Randolph,Illinois,0.0
469,159,17,Richland,Illinois,0.0
470,161,17,Rock Island,Illinois,9.0
471,163,17,St. Clair,Illinois,0.0
472,165,17,Saline,Illinois,0.0
473,167,17,Sangamon,Illinois,43.0
474,169,17,Schuyler,Illinois,0.0
475,173,17,Shelby,Illinois,0.0
476,177,17,Stephenson,Illinois,0.0
477,179,17,Tazewell,Illinois,0.0
478,181,17,Union,Illinois,0.0
479,183,17,Vermilion,Illinois,0.0
480,45,17,Edgar,Illinois,0.0
481,185,17,Wabash,Illinois,0.0
482,187,17,Warren,Illinois,0.0
483,191,17,Wayne,Illinois,0.0
484,195,17,Whiteside,Illinois,0.0
485,197,17,Will,Illinois,0.0
486,199,17,Williamson,Illinois,0.0
487,201,17,Winnebago,Illinois,60.0
488,203,17,Woodford,Illinois,0.0
489,1,18,Adams,Indiana,0.0
490,3,18,Allen,Indiana,101.0
491,5,18,Bartholomew,Indiana,0.0
492,9,18,Blackford,Indiana,0.0
493,11,18,Boone,Indiana,0.0
494,17,18,Cass,Indiana,0.0
495,19,18,Clark,Indiana,0.0
496,21,18,Clay,Indiana,0.0
497,23,18,Clinton,Indiana,0.0
498,27,18,Daviess,Indiana,0.0
499,29,18,Dearborn,Indiana,0.0
500,31,18,Decatur,Indiana,0.0
501,33,18,DeKalb,Indiana,0.0
502,35,18,Delaware,Indiana,23.0
503,37,18,Dubois,Indiana,0.0
504,39,18,Elkhart,Indiana,8.0
505,43,18,Floyd,Indiana,0.0
506,51,18,Gibson,Indiana,0.0
507,53,18,Grant,Indiana,0.0
508,55,18,Greene,Indiana,0.0
509,57,18,Hamilton,Indiana,44.0
510,59,18,Hancock,Indiana,0.0
511,61,18,Harrison,Indiana,0.0
512,63,18,Hendricks,Indiana,0.0
513,65,18,Henry,Indiana,0.0
514,67,18,Howard,Indiana,0.0
515,69,18,Huntington,Indiana,0.0
516,71,18,Jackson,Indiana,0.0
517,73,18,Jasper,Indiana,0.0
518,75,18,Jay,Indiana,0.0
519,77,18,Jefferson,Indiana,0.0
520,79,18,Jennings,Indiana,0.0
521,81,18,Johnson,Indiana,0.0
522,83,18,Knox,Indiana,0.0
523,85,18,Kosciusko,Indiana,0.0
524,87,18,LaGrange,Indiana,0.0
525,89,18,Lake,Indiana,63.0
526,91,18,LaPorte,Indiana,0.0
527,93,18,Lawrence,Indiana,0.0
528,95,18,Madison,Indiana,0.0
529,97,18,Marion,Indiana,244.0
530,99,18,Marshall,Indiana,0.0
531,103,18,Miami,Indiana,0.0
532,105,18,Monroe,Indiana,18.0
533,107,18,Montgomery,Indiana,0.0
534,109,18,Morgan,Indiana,0.0
535,113,18,Noble,Indiana,0.0
536,123,18,Perry,Indiana,0.0
537,127,18,Porter,Indiana,14.0
538,133,18,Putnam,Indiana,0.0
539,135,18,Randolph,Indiana,0.0
540,137,18,Ripley,Indiana,0.0
541,139,18,Rush,Indiana,0.0
542,141,18,St. Joseph,Indiana,42.0
543,143,18,Scott,Indiana,0.0
544,145,18,Shelby,Indiana,0.0
545,149,18,Starke,Indiana,0.0
546,151,18,Steuben,Indiana,0.0
547,153,18,Sullivan,Indiana,0.0
548,157,18,Tippecanoe,Indiana,31.0
549,159,18,Tipton,Indiana,0.0
550,163,18,Vanderburgh,Indiana,40.0
551,165,18,Vermillion,Indiana,0.0
552,167,18,Vigo,Indiana,15.0
553,169,18,Wabash,Indiana,0.0
554,171,18,Warren,Indiana,0.0
555,173,18,Warrick,Indiana,0.0
556,175,18,Washington,Indiana,0.0
557,177,18,Wayne,Indiana,0.0
558,179,18,Wells,Indiana,0.0
559,181,18,White,Indiana,0.0
560,183,18,Whitley,Indiana,0.0
561,1,19,Adair,Iowa,0.0
562,3,19,Adams,Iowa,0.0
563,5,19,Allamakee,Iowa,0.0
564,7,19,Appanoose,Iowa,0.0
565,9,19,Audubon,Iowa,0.0
566,13,19,Black Hawk,Iowa,7.0
567,15,19,Boone,Iowa,0.0
568,17,19,Bremer,Iowa,0.0
569,19,19,Buchanan,Iowa,0.0
570,21,19,Buena Vista,Iowa,0.0
571,25,19,Calhoun,Iowa,0.0
572,27,19,Carroll,Iowa,0.0
573,29,19,Cass,Iowa,0.0
574,33,19,Cerro Gordo,Iowa,0.0
575,35,19,Cherokee,Iowa,0.0
576,37,19,Chickasaw,Iowa,0.0
577,39,19,Clarke,Iowa,0.0
578,41,19,Clay,Iowa,0.0
579,43,19,Clayton,Iowa,0.0
580,45,19,Clinton,Iowa,0.0
581,47,19,Crawford,Iowa,0.0
582,49,19,Dallas,Iowa,0.0
583,51,19,Davis,Iowa,0.0
584,53,19,Decatur,Iowa,0.0
585,55,19,Delaware,Iowa,0.0
586,57,19,Des Moines,Iowa,0.0
587,59,19,Dickinson,Iowa,0.0
588,61,19,Dubuque,Iowa,0.0
589,63,19,Emmet,Iowa,0.0
590,65,19,Fayette,Iowa,0.0
591,69,19,Franklin,Iowa,0.0
592,73,19,Greene,Iowa,0.0
593,75,19,Grundy,Iowa,0.0
594,77,19,Guthrie,Iowa,0.0
595,79,19,Hamilton,Iowa,0.0
596,81,19,Hancock,Iowa,0.0
597,83,19,Hardin,Iowa,0.0
598,85,19,Harrison,Iowa,0.0
599,87,19,Henry,Iowa,0.0
600,89,19,Howard,Iowa,0.0
601,93,19,Ida,Iowa,0.0
602,95,19,Iowa,Iowa,0.0
603,97,19,Jackson,Iowa,0.0
604,99,19,Jasper,Iowa,0.0
605,101,19,Jefferson,Iowa,0.0
606,103,19,Johnson,Iowa,116.0
607,105,19,Jones,Iowa,0.0
608,109,19,Kossuth,Iowa,0.0
609,111,19,Lee,Iowa,0.0
610,113,19,Linn,Iowa,32.0
611,117,19,Lucas,Iowa,0.0
612,121,19,Madison,Iowa,0.0
613,123,19,Mahaska,Iowa,0.0
614,125,19,Marion,Iowa,0.0
615,127,19,Marshall,Iowa,0.0
616,133,19,Monona,Iowa,0.0
617,135,19,Monroe,Iowa,0.0
618,137,19,Montgomery,Iowa,0.0
619,139,19,Muscatine,Iowa,0.0
620,141,19,O'Brien,Iowa,0.0
621,143,19,Osceola,Iowa,0.0
622,145,19,Page,Iowa,0.0
623,147,19,Palo Alto,Iowa,0.0
624,149,19,Plymouth,Iowa,0.0
625,153,19,Polk,Iowa,91.0
626,155,19,Pottawattamie,Iowa,0.0
627,157,19,Poweshiek,Iowa,0.0
628,159,19,Ringgold,Iowa,0.0
629,163,19,Scott,Iowa,6.0
630,165,19,Shelby,Iowa,0.0
631,167,19,Sioux,Iowa,0.0
632,169,19,Story,Iowa,0.0
633,175,19,Union,Iowa,0.0
634,177,19,Van Buren,Iowa,0.0
635,179,19,Wapello,Iowa,0.0
636,183,19,Washington,Iowa,0.0
637,185,19,Wayne,Iowa,0.0
638,187,19,Webster,Iowa,0.0
639,191,19,Winneshiek,Iowa,0.0
640,193,19,Woodbury,Iowa,20.0
641,197,19,Wright,Iowa,0.0
642,1,20,Allen,Kansas,0.0
643,3,20,Anderson,Kansas,0.0
644,5,20,Atchison,Kansas,0.0
645,7,20,Barber,Kansas,0.0
646,9,20,Barton,Kansas,0.0
647,13,20,Brown,Kansas,0.0
648,15,20,Butler,Kansas,0.0
649,19,20,Chautauqua,Kansas,0.0
650,23,20,Cheyenne,Kansas,0.0
651,25,20,Clark,Kansas,0.0
652,27,20,Clay,Kansas,0.0
653,29,20,Cloud,Kansas,0.0
654,31,20,Coffey,Kansas,0.0
655,33,20,Comanche,Kansas,0.0
656,35,20,Cowley,Kansas,0.0
657,37,20,Crawford,Kansas,0.0
658,41,20,Dickinson,Kansas,0.0
659,45,20,Douglas,Kansas,0.0
660,47,20,Edwards,Kansas,0.0
661,51,20,Ellis,Kansas,0.0
662,53,20,Ellsworth,Kansas,0.0
663,55,20,Finney,Kansas,7.0
664,57,20,Ford,Kansas,0.0
665,59,20,Franklin,Kansas,0.0
666,61,20,Geary,Kansas,0.0
667,63,20,Gove,Kansas,0.0
668,65,20,Graham,Kansas,0.0
669,67,20,Grant,Kansas,0.0
670,71,20,Greeley,Kansas,0.0
671,73,20,Greenwood,Kansas,0.0
672,75,20,Hamilton,Kansas,0.0
673,79,20,Harvey,Kansas,0.0
674,83,20,Hodgeman,Kansas,0.0
675,85,20,Jackson,Kansas,0.0
676,87,20,Jefferson,Kansas,0.0
677,89,20,Jewell,Kansas,0.0
678,91,20,Johnson,Kansas,105.0
679,93,20,Kearny,Kansas,0.0
680,95,20,Kingman,Kansas,0.0
681,99,20,Labette,Kansas,0.0
682,103,20,Leavenworth,Kansas,0.0
683,111,20,Lyon,Kansas,0.0
684,113,20,McPherson,Kansas,0.0
685,115,20,Marion,Kansas,0.0
686,119,20,Meade,Kansas,0.0
687,121,20,Miami,Kansas,0.0
688,123,20,Mitchell,Kansas,0.0
689,125,20,Montgomery,Kansas,0.0
690,127,20,Morris,Kansas,0.0
691,129,20,Morton,Kansas,0.0
692,131,20,Nemaha,Kansas,0.0
693,133,20,Neosho,Kansas,0.0
694,135,20,Ness,Kansas,0.0
695,137,20,Norton,Kansas,0.0
696,141,20,Osborne,Kansas,0.0
697,143,20,Ottawa,Kansas,0.0
698,147,20,Phillips,Kansas,0.0
